CTYNAME,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,H_MALE,H_FEMALE
Brazos,9,11164,5676,5488,4379,4176,620,733,43,48,531,439,17,5,86,87,3967,3816,1709,1672
Brazos,10,10629,5164,5465,4039,4226,586,737,33,34,426,378,7,9,73,81,3775,4070,1389,1395
Brazos,11,9744,4806,4938,3861,3888,609,734,39,33,247,235,5,5,45,43,3576,3768,1230,1170
Brazos,12,9760,4695,5065,3870,4080,575,698,37,35,174,189,6,9,33,54,3756,4179,939,886
Brazos,13,9140,4367,4773,3655,3967,489,580,32,29,160,160,4,7,27,30,3604,4039,763,734
Brazos,14,7008,3388,3620,2908,3091,311,396,23,17,126,104,1,0,19,12,2887,3134,501,486
Brazos,15,5243,2373,2870,2069,2526,199,246,16,14,72,60,2,6,15,18,2069,2450,304,420
Brazos,16,3598,1586,2012,1422,1746,101,177,4,8,49,65,0,1,10,15,1420,1820,166,192
Brazos,17,2427,1026,1401,930,1226,67,138,6,8,17,21,0,0,6,8,903,1270,123,131
Brazos,18,2438,937,1501,847,1341,63,127,6,9,13,17,0,0,8,7,857,1361,80,140
Brewster,5,485,234,251,212,225,7,8,6,4,5,4,1,0,3,10,83,100,151,151
Brewster,6,599,307,292,281,271,8,5,6,2,7,7,0,2,5,5,142,128,165,164
Brewster,7,623,328,295,297,274,10,3,5,5,8,7,1,1,7,5,167,167,161,128
Brewster,8,636,331,305,314,271,10,8,2,5,4,8,0,1,1,12,167,155,164,150
Brewster,9,530,253,277,234,250,0,10,3,6,4,9,1,0,11,2,113,146,140,131
Brewster,10,492,256,236,235,218,4,1,7,6,5,6,0,0,5,5,142,121,114,115
Brewster,11,534,257,277,241,254,2,2,9,6,3,5,0,0,2,10,132,140,125,137
Brewster,12,613,318,295,303,278,4,0,5,9,2,2,0,0,4,6,180,172,138,123
Brewster,13,681,325,356,304,342,5,2,10,4,1,2,1,0,4,6,219,259,106,97
Brewster,14,706,345,361,327,344,8,0,5,8,0,3,1,0,4,6,244,268,101,93
Brewster,15,569,322,247,312,237,2,0,3,2,1,2,0,0,4,6,252,179,70,68
Brewster,16,394,205,189,201,184,0,0,0,2,1,0,1,0,2,3,153,129,52,60
Brewster,17,250,136,114,129,112,3,0,2,2,0,0,0,0,2,0,95,70,41,44
Brewster,18,232,68,164,66,159,0,1,1,0,0,0,0,1,1,3,47,102,21,62
Briscoe,5,76,42,34,39,28,1,1,0,1,0,0,0,0,2,4,31,28,11,6
Briscoe,6,68,31,37,24,35,5,2,0,0,0,0,0,0,2,0,20,20,11,17
Briscoe,7,90,50,40,45,36,5,2,0,1,0,0,0,0,0,1,34,27,16,13
Briscoe,8,81,36,45,36,40,0,2,0,0,0,1,0,0,0,2,22,34,14,11
Briscoe,9,96,47,49,42,47,2,2,1,0,0,0,0,0,2,0,28,26,19,23
Briscoe,10,84,41,43,39,42,2,1,0,0,0,0,0,0,0,0,32,29,9,14
Briscoe,11,96,42,54,42,49,0,1,0,3,0,0,0,0,0,1,34,41,8,13
Briscoe,12,110,60,50,59,49,0,0,0,1,0,0,0,0,1,0,44,34,16,16
Briscoe,13,89,35,54,32,52,3,1,0,0,0,0,0,0,0,1,30,48,5,6
Briscoe,14,103,62,41,61,38,0,1,1,0,0,0,0,0,0,2,55,40,7,1
Briscoe,15,109,53,56,51,53,1,3,0,0,0,0,0,0,1,0,50,49,3,7
Briscoe,16,72,34,38,33,36,1,1,0,0,0,0,0,0,0,1,32,32,2,6
Briscoe,17,61,30,31,30,30,0,1,0,0,0,0,0,0,0,0,27,27,3,4
Briscoe,18,50,23,27,22,25,0,1,0,0,0,0,0,0,1,1,18,26,5,1
Brooks,5,450,269,181,261,171,2,2,2,5,3,2,0,0,1,1,16,11,253,170
Brooks,6,502,282,220,271,218,5,0,0,2,6,0,0,0,0,0,17,14,265,206
Brooks,7,404,237,167,227,158,4,1,4,3,2,3,0,0,0,2,9,13,228,154
Brooks,8,424,218,206,208,193,5,4,3,2,1,7,0,0,1,0,16,22,202,184
Brooks,9,357,192,165,180,161,0,1,2,2,9,1,0,0,1,0,21,9,171,156
Brooks,10,319,144,175,139,170,1,0,3,3,1,0,0,0,0,2,23,18,121,157
Brooks,11,361,178,183,175,175,1,6,1,2,1,0,0,0,0,0,18,9,160,174
Brooks,12,418,205,213,201,208,3,4,1,1,0,0,0,0,0,0,14,19,191,194
Brooks,13,402,200,202,195,194,3,2,1,1,0,5,0,0,1,0,24,22,176,180
Brooks,14,366,155,211,152,209,0,0,2,0,1,0,0,1,0,1,13,21,142,190
Brooks,15,329,156,173,153,173,1,0,1,0,0,0,1,0,0,0,19,16,137,157
Brooks,16,252,114,138,114,135,0,0,0,1,0,1,0,0,0,1,21,5,93,133
Brooks,17,193,78,115,78,113,0,1,0,0,0,0,0,1,0,0,18,15,60,100
Brooks,18,145,47,98,45,96,2,2,0,0,0,0,0,0,0,0,7,16,40,82
Brown,5,2249,1174,1075,1059,977,69,44,5,10,17,9,1,3,23,32,817,759,357,316
Brown,6,2270,1182,1088,1030,1009,87,39,13,11,32,10,1,2,19,17,850,781,332,307
Brown,7,2249,1110,1139,995,1060,87,41,11,12,3,10,0,1,14,15,736,801,374,338
Brown,8,2289,1144,1145,1052,1067,59,34,14,16,8,16,0,0,11,12,857,837,287,308
Brown,9,2066,1034,1032,942,977,58,22,6,9,17,16,0,0,11,8,780,762,254,270
Brown,10,2323,1163,1160,1079,1094,47,36,13,7,13,10,1,4,10,9,909,899,254,261
Brown,11,2315,1169,1146,1099,1082,44,30,7,11,7,6,2,0,10,17,923,910,246,236
Brown,12,2703,1337,1366,1241,1284,60,41,16,21,6,6,1,0,13,14,1106,1166,231,200
Brown,13,2497,1172,1325,1096,1251,48,39,14,12,2,10,0,1,12,12,1016,1157,156,168
Brown,14,2301,1107,1194,1062,1151,22,18,9,5,5,7,1,1,8,12,972,1061,135,133
Brown,15,1908,938,970,893,928,13,16,8,4,4,6,1,1,19,15,858,890,80,80
Brown,16,1461,664,797,642,770,8,11,2,5,2,6,0,0,10,5,605,741,59,56
Brown,17,921,407,514,392,497,5,9,4,3,0,1,0,0,6,4,381,479,26,35
Brown,18,944,363,581,343,563,5,7,3,4,3,2,1,0,8,5,324,557,39,24
Burleson,5,928,436,492,351,386,71,84,4,8,1,4,0,1,9,9,302,347,134,145
Burleson,6,1091,516,575,432,456,60,102,9,6,3,5,1,0,11,6,385,437,131,138
Burleson,7,1011,505,506,425,422,65,68,4,4,7,1,0,0,4,11,373,397,132,109
Burleson,8,1013,480,533,402,448,63,74,7,7,3,0,0,1,5,3,367,384,113,149
Burleson,9,913,442,471,375,394,57,63,4,7,1,2,0,0,5,5,337,339,105,132
Burleson,10,1053,517,536,440,459,65,67,7,4,1,3,0,0,4,3,413,431,104,105
Burleson,11,1255,643,612,539,528,85,69,14,8,3,1,0,0,2,6,509,510,134,102
Burleson,12,1431,718,713,609,624,86,66,13,10,4,2,1,0,5,11,596,623,122,90
Burleson,13,1461,680,781,614,688,55,83,9,3,1,2,0,1,1,4,612,717,68,64
Burleson,14,1212,610,602,522,513,80,75,1,1,1,6,0,0,6,7,558,539,52,63
Burleson,15,968,495,473,441,408,46,50,4,4,0,2,0,0,4,9,445,432,50,41
Burleson,16,575,296,279,256,251,29,24,3,1,1,0,0,0,7,3,269,257,27,22
Burleson,17,451,198,253,176,217,20,33,2,2,0,0,0,0,0,1,182,234,16,19
Burleson,18,518,215,303,192,265,21,35,1,0,1,0,0,1,0,2,189,283,26,20
Burnet,5,2506,1274,1232,1149,1153,65,27,18,14,11,10,0,0,31,28,866,808,408,424
Burnet,6,2627,1279,1348,1158,1224,72,60,19,21,13,14,1,0,16,29,884,938,395,410
Burnet,7,2477,1250,1227,1138,1150,58,32,25,13,10,8,3,2,16,22,857,883,393,344
Burnet,8,2629,1264,1365,1192,1283,27,37,23,20,15,14,1,2,6,9,879,1010,385,355
Burnet,9,2552,1218,1334,1127,1259,37,25,17,11,19,25,2,0,16,14,901,978,317,356
Burnet,10,2704,1346,1358,1280,1271,21,37,15,13,9,11,0,1,21,25,1026,1082,320,276
Burnet,11,2836,1375,1461,1304,1400,21,24,32,16,10,12,0,0,8,9,1073,1179,302,282
Burnet,12,3604,1747,1857,1676,1781,24,25,16,18,10,11,3,0,18,22,1478,1585,269,272
Burnet,13,3673,1729,1944,1652,1877,29,10,18,28,14,16,0,2,16,11,1524,1746,205,198
Burnet,14,3500,1690,1810,1633,1749,21,11,11,17,10,15,3,0,12,18,1539,1671,151,139
Burnet,15,2873,1401,1472,1362,1417,9,21,11,7,4,14,1,2,14,11,1296,1377,105,95
Burnet,16,1874,882,992,868,968,2,10,8,7,3,1,0,0,1,6,849,935,33,57
Burnet,17,1253,559,694,550,670,2,8,2,4,2,5,1,0,2,7,532,662,27,32
Burnet,18,1119,462,657,451,636,1,3,4,4,0,5,0,0,6,9,430,634,32,23
Caldwell,5,3401,1931,1470,1589,1277,209,99,28,24,72,49,0,1,33,20,904,589,1027,881
Caldwell,6,2949,1519,1430,1346,1243,105,109,27,27,9,20,5,1,27,30,629,609,890,821
Caldwell,7,2880,1420,1460,1255,1292,107,104,23,18,10,11,2,2,23,33,617,634,803,826
Caldwell,8,2795,1416,1379,1263,1225,99,98,19,25,5,10,2,0,28,21,648,630,768,749
Caldwell,9,2573,1258,1315,1128,1184,82,83,23,20,10,5,0,1,15,22,549,582,709,733
Caldwell,10,2705,1343,1362,1222,1235,77,77,22,27,3,11,1,1,18,11,651,658,692,704
Caldwell,11,2625,1322,1303,1203,1189,68,77,23,17,9,9,2,1,17,10,655,643,667,660
Caldwell,12,2726,1369,1357,1226,1209,103,94,18,20,5,13,0,1,17,20,826,814,543,543
Caldwell,13,2590,1271,1319,1142,1184,80,87,28,20,7,8,0,1,14,19,802,827,469,492
Caldwell,14,2125,1029,1096,947,1004,59,61,9,15,5,11,0,0,9,5,688,721,341,375
Caldwell,15,1573,745,828,683,771,45,34,12,8,0,3,0,1,5,11,484,535,261,293
Caldwell,16,1073,462,611,425,562,27,36,4,3,3,5,0,0,3,5,318,414,144,197
Caldwell,17,722,313,409,291,375,15,24,3,2,3,2,0,1,1,5,201,274,112,135
Caldwell,18,719,236,483,214,439,14,37,5,3,1,2,0,0,2,2,185,373,51,110
Calhoun,5,1280,675,605,595,540,23,21,5,6,41,26,1,1,10,11,242,222,433,383
Calhoun,6,1431,791,640,668,561,20,23,7,4,79,47,0,0,17,5,358,290,433,350
Calhoun,7,1275,690,585,597,514,29,15,7,7,46,40,0,1,11,8,300,238,390,347
Calhoun,8,1323,655,668,581,599,19,16,8,5,39,34,0,0,8,14,266,308,389,360
Calhoun,9,1153,589,564,522,489,25,25,6,6,34,38,0,0,2,6,290,266,299,298
Calhoun,10,1227,621,606,554,553,26,13,3,2,34,34,1,2,3,2,292,304,329,302
Calhoun,11,1315,679,636,615,576,18,19,3,1,38,37,0,0,5,3,375,342,304,294
Calhoun,12,1453,762,691,661,622,26,20,9,3,49,41,0,0,17,5,471,419,291,272
Calhoun,13,1373,668,705,584,648,22,22,7,3,42,25,1,0,12,7,448,462,220,243
Calhoun,14,1249,644,605,569,547,18,16,4,3,50,34,0,0,3,5,454,408,190,197
Calhoun,15,1011,529,482,469,462,10,10,10,3,33,5,0,0,7,2,409,327,120,155
Calhoun,16,692,338,354,322,335,4,11,1,1,9,6,1,0,1,1,251,271,87,83
Calhoun,17,489,213,276,192,260,11,7,2,3,7,5,0,0,1,1,169,196,44,80
Calhoun,18,454,178,276,169,254,0,8,2,0,3,9,0,1,4,4,143,212,35,64
Callahan,5,636,315,321,297,290,6,11,4,5,3,2,0,0,5,13,257,267,58,54
Callahan,6,768,388,380,365,359,12,6,2,2,2,8,0,1,7,4,331,334,57,46
Callahan,7,801,393,408,381,391,6,1,2,3,1,5,0,2,3,6,335,365,58,43
Callahan,8,833,421,412,398,390,10,10,3,1,1,4,3,0,6,7,363,360,58,52
Callahan,9,817,393,424,377,401,7,5,1,1,1,7,0,0,7,10,347,384,46,40
Callahan,10,820,380,440,365,424,10,2,2,8,1,1,0,0,2,5,353,387,27,53
Callahan,11,862,446,416,424,394,9,3,5,7,5,7,0,0,3,5,414,383,32,33
Callahan,12,1108,547,561,521,536,8,7,7,4,3,4,0,0,8,10,493,516,54,45
Callahan,13,1069,505,564,480,540,6,7,2,7,6,3,0,1,11,6,475,541,30,23
Callahan,14,913,444,469,424,454,11,4,1,4,1,4,0,0,7,3,423,455,21,14
Callahan,15,739,382,357,371,348,3,1,2,4,3,1,0,0,3,3,372,344,10,13
Callahan,16,502,241,261,233,255,2,0,1,4,0,2,0,0,5,0,231,252,10,9
Callahan,17,376,178,198,175,189,0,2,2,2,0,2,0,0,1,3,168,188,10,10
Callahan,18,340,134,206,127,199,1,5,3,0,0,1,0,0,3,1,125,200,9,6
Cameron,5,30959,15931,15028,15461,14664,126,103,115,108,140,68,23,7,66,78,844,744,15087,14284
Cameron,6,28148,14315,13833,13838,13423,147,101,95,132,148,104,14,9,73,64,1003,883,13312,12950
Cameron,7,24209,12045,12164,11560,11719,151,95,101,126,139,138,11,5,83,81,1079,985,10966,11179
Cameron,8,25179,12313,12866,11863,12536,149,92,102,70,115,100,13,15,71,53,1045,893,11268,11973
Cameron,9,26120,12681,13439,12283,13084,132,115,93,80,101,103,13,10,59,47,1045,934,11636,12505
Cameron,10,25188,11676,13512,11345,13149,115,76,76,106,95,124,6,7,39,50,1106,1049,10570,12463
Cameron,11,22234,10269,11965,9930,11625,106,80,71,86,110,119,7,14,45,41,1148,1174,9121,10791
Cameron,12,21332,9824,11508,9499,11218,96,52,74,71,109,117,9,9,37,41,1451,1461,8373,10047
Cameron,13,19740,8900,10840,8619,10552,72,55,52,66,118,124,6,8,33,35,1617,1711,7283,9129
Cameron,14,17514,8065,9449,7815,9224,62,34,68,55,84,113,7,4,29,19,1870,1791,6195,7658
Cameron,15,14544,6650,7894,6506,7744,38,26,31,28,55,52,1,8,19,36,1797,1848,4853,6046
Cameron,16,10262,4525,5737,4434,5619,20,18,28,29,30,38,3,4,10,29,1552,1567,2973,4170
Cameron,17,7478,3175,4303,3091,4220,18,19,27,17,20,28,1,3,18,16,1159,1158,2016,3145
Cameron,18,7222,2800,4422,2724,4343,15,11,24,21,16,33,0,3,21,11,1065,1206,1735,3216
Camp,5,847,449,398,319,320,78,62,8,2,29,3,3,1,12,10,288,241,161,157
Camp,6,768,364,404,263,310,57,67,8,3,14,3,0,1,22,20,241,268,123,136
Camp,7,689,334,355,261,279,56,61,4,4,4,1,0,0,9,10,251,250,83,105
Camp,8,712,323,389,248,305,61,71,3,3,3,1,0,3,8,6,244,292,79,97
Camp,9,640,319,321,253,256,58,54,4,4,0,5,0,0,4,2,217,239,102,82
Camp,10,721,315,406,260,320,42,76,4,3,2,2,1,0,6,5,235,320,80,86
Camp,11,779,363,416,288,322,60,80,8,4,4,4,0,2,3,4,275,331,88,85
Camp,12,826,411,415,339,319,49,83,7,4,4,2,1,1,11,6,317,357,94,58
Camp,13,827,385,442,309,343,66,88,4,4,1,4,0,2,5,1,340,415,45,27
Camp,14,824,413,411,335,333,69,73,4,0,0,1,0,0,5,4,378,389,35,22
Camp,15,602,296,306,240,261,51,40,2,1,1,2,0,0,2,2,270,288,26,18
Camp,16,434,210,224,185,177,20,44,1,1,0,0,1,0,3,2,202,212,8,12
Camp,17,321,153,168,132,140,21,26,0,1,0,0,0,1,0,0,147,166,6,2
Camp,18,234,91,143,81,107,8,33,0,0,0,1,0,0,2,2,83,135,8,8
Carson,5,308,147,161,136,148,3,5,2,3,1,1,0,0,5,4,131,133,16,28
Carson,6,320,162,158,146,144,1,3,4,0,1,2,0,0,10,9,138,145,24,13
Carson,7,335,170,165,161,154,1,1,4,3,0,2,0,0,4,5,141,149,29,16
Carson,8,377,191,186,187,179,1,1,3,4,0,1,0,0,0,1,172,159,19,27
Carson,9,357,173,184,163,177,2,1,4,2,2,1,0,0,2,3,164,166,9,18
Carson,10,315,160,155,153,149,0,1,4,2,3,2,0,0,0,1,142,137,18,18
Carson,11,371,184,187,182,177,0,0,1,4,0,3,0,0,1,3,165,173,19,14
Carson,12,420,218,202,203,197,7,1,5,2,0,1,0,0,3,1,197,178,21,24
Carson,13,448,225,223,212,213,3,0,7,4,0,4,0,1,3,1,207,209,18,14
Carson,14,378,191,187,181,181,0,1,6,2,1,3,1,0,2,0,183,176,8,11
Carson,15,296,147,149,140,147,0,0,5,2,0,0,1,0,1,0,141,143,6,6
Carson,16,225,108,117,108,112,0,1,0,4,0,0,0,0,0,0,101,111,7,6
Carson,17,160,77,83,73,80,0,0,0,1,0,0,0,0,4,2,75,78,2,5
Carson,18,128,42,86,40,84,0,0,1,0,0,0,0,0,1,2,38,81,4,5
Cass,5,1547,801,746,615,565,161,161,4,5,3,3,1,0,17,12,738,683,63,63
Cass,6,1572,767,805,588,617,154,168,8,8,4,5,0,1,13,6,724,760,43,45
Cass,7,1485,679,806,541,655,113,135,5,4,4,6,4,1,12,5,653,736,26,70
Cass,8,1654,782,872,646,711,118,135,5,7,7,9,1,1,5,9,731,816,51,56
Cass,9,1611,749,862,610,663,123,178,4,5,4,4,1,0,7,12,712,829,37,33
Cass,10,1874,898,976,738,819,136,131,9,13,6,5,0,0,9,8,857,929,41,47
Cass,11,1949,957,992,771,796,160,183,11,6,6,4,0,0,9,3,923,962,34,30
Cass,12,2119,1003,1116,830,892,151,204,7,6,2,3,0,0,13,11,981,1091,22,25
Cass,13,2177,1029,1148,865,935,151,184,5,13,4,3,0,0,4,13,1002,1125,27,23
Cass,14,1927,943,984,788,817,146,156,3,5,3,1,1,0,2,5,937,972,6,12
Cass,15,1762,838,924,705,761,115,148,6,4,3,1,1,0,8,10,828,920,10,4
Cass,16,1366,632,734,540,622,80,101,2,4,3,3,0,1,7,3,629,728,3,6
Cass,17,828,344,484,292,400,46,77,2,4,0,0,0,0,4,3,337,478,7,6
Cass,18,817,295,522,245,435,47,81,0,1,0,4,0,0,3,1,290,519,5,3
Castro,5,548,273,275,246,248,12,11,9,5,2,8,0,0,4,3,52,63,221,212
Castro,6,440,210,230,197,218,5,6,6,1,1,2,0,0,1,3,69,61,141,169
Castro,7,419,206,213,186,196,11,5,5,7,1,4,0,0,3,1,54,47,152,166
Castro,8,451,237,214,225,201,5,4,2,5,3,2,0,0,2,2,70,68,167,146
Castro,9,411,216,195,197,180,11,2,2,7,5,3,0,0,1,3,58,65,158,130
Castro,10,388,214,174,199,163,6,3,5,2,2,1,0,0,2,5,68,61,146,113
Castro,11,367,191,176,176,168,5,3,4,3,0,0,0,0,6,2,74,78,117,98
Castro,12,476,250,226,242,219,6,3,1,4,0,0,0,0,1,0,120,106,130,120
Castro,13,499,269,230,255,213,7,9,6,6,0,2,0,0,1,0,115,111,154,119
Castro,14,356,181,175,170,164,9,7,2,2,0,1,0,0,0,1,88,82,93,93
Castro,15,264,135,129,133,125,2,1,0,2,0,0,0,0,0,1,77,73,58,56
Castro,16,221,105,116,101,116,0,0,2,0,1,0,0,0,1,0,70,62,35,54
Castro,17,193,88,105,86,103,1,0,0,1,0,0,0,0,1,1,59,77,29,28
Castro,18,166,66,100,62,94,2,2,1,2,0,0,0,0,1,2,50,76,16,24
Chambers,5,2528,1285,1243,1111,1076,126,110,20,15,11,16,1,2,16,24,887,852,398,391
Chambers,6,2741,1404,1337,1175,1192,171,104,23,11,10,8,3,3,22,19,998,956,406,381
Chambers,7,2893,1406,1487,1242,1332,110,94,19,14,22,31,2,0,11,16,987,1130,419,357
Chambers,8,3164,1654,1510,1462,1327,135,115,20,20,16,38,0,1,21,9,1147,1105,507,405
Chambers,9,2859,1407,1452,1249,1277,101,122,18,11,27,24,1,3,11,15,1019,1115,388,337
Chambers,10,2870,1429,1441,1248,1271,132,122,14,9,15,20,3,1,17,18,1132,1182,297,259
Chambers,11,2578,1323,1255,1151,1101,127,100,13,15,16,22,2,3,14,14,1088,1057,235,198
Chambers,12,2478,1286,1192,1151,1056,91,104,18,11,15,11,0,0,11,10,1120,1066,166,126
Chambers,13,2258,1161,1097,1003,970,108,91,17,12,22,15,2,0,9,9,1017,966,144,131
Chambers,14,1814,914,900,800,779,80,88,9,10,18,18,2,2,5,3,811,825,103,75
Chambers,15,1409,655,754,576,655,63,71,3,8,8,8,0,0,5,12,610,713,45,41
Chambers,16,808,377,431,344,375,28,49,1,3,2,2,0,0,2,2,348,411,29,20
Chambers,17,518,225,293,203,263,18,27,1,1,2,1,0,0,1,1,213,286,12,7
Chambers,18,456,173,283,156,244,13,33,3,3,0,1,0,0,1,2,160,277,13,6
Cherokee,5,3274,1826,1448,1355,1132,374,247,44,33,22,6,1,1,30,29,1223,970,603,478
Cherokee,6,3225,1688,1537,1294,1209,328,250,28,37,17,12,0,0,21,29,1211,1110,477,427
Cherokee,7,3008,1532,1476,1196,1207,279,218,28,26,10,5,2,0,17,20,1113,1110,419,366
Cherokee,8,2907,1463,1444,1169,1174,234,196,37,35,7,11,2,1,14,27,1067,1070,396,374
Cherokee,9,3099,1635,1464,1294,1221,250,195,46,20,10,9,0,0,35,19,1198,1110,437,354
Cherokee,10,3233,1731,1502,1357,1246,311,200,30,31,10,12,3,1,20,12,1308,1172,423,330
Cherokee,11,3120,1640,1480,1302,1197,288,221,27,27,6,15,0,1,17,19,1305,1220,335,260
Cherokee,12,3241,1603,1638,1301,1351,243,250,31,10,7,15,2,0,19,12,1350,1455,253,183
Cherokee,13,3173,1566,1607,1277,1329,234,235,27,16,6,12,1,1,21,14,1396,1485,170,122
Cherokee,14,2915,1397,1518,1173,1296,192,188,16,15,4,8,0,0,12,11,1277,1437,120,81
Cherokee,15,2400,1092,1308,974,1175,102,109,7,8,4,2,0,0,5,14,1022,1241,70,67
Cherokee,16,1717,820,897,758,795,50,86,4,6,1,3,0,1,7,6,771,859,49,38
Cherokee,17,1083,505,578,450,505,40,63,2,3,2,3,1,0,10,4,480,557,25,21
Cherokee,18,1059,374,685,332,601,34,77,1,4,2,1,0,0,5,2,356,652,18,33
Childress,5,787,625,162,453,147,160,11,4,1,4,0,0,0,4,3,328,97,297,65
Childress,6,884,721,163,521,147,193,6,3,5,2,0,0,0,2,5,395,124,326,39
Childress,7,590,437,153,320,144,112,6,0,2,2,1,0,0,3,0,268,112,169,41
Childress,8,512,337,175,289,167,41,4,3,0,2,2,0,1,2,1,190,131,147,44
Childress,9,409,242,167,203,150,34,9,2,2,1,3,0,0,2,3,176,112,66,55
Childress,10,343,197,146,177,135,14,7,4,1,0,2,0,0,2,1,133,99,64,47
Childress,11,327,166,161,143,148,19,9,3,2,0,0,0,0,1,2,127,126,39,35
Childress,12,380,186,194,168,176,14,8,2,2,1,4,0,0,1,4,152,165,34,29
Childress,13,366,191,175,167,163,18,8,3,1,3,1,0,0,0,2,160,145,31,30
Childress,14,316,156,160,142,154,9,3,1,0,1,1,0,0,3,2,130,140,26,20
Childress,15,283,115,168,109,156,4,3,1,3,1,3,0,0,0,3,93,144,22,24
Childress,16,230,111,119,105,107,2,9,2,3,1,0,0,0,1,0,98,110,13,9
Childress,17,142,54,88,48,84,2,3,0,0,0,0,0,0,4,1,49,84,5,4
Childress,18,153,57,96,55,91,1,4,0,0,0,0,0,0,1,1,48,87,9,9
Clay,5,494,273,221,260,201,2,5,6,5,0,0,0,0,5,10,251,191,22,30
Clay,6,502,239,263,224,250,2,4,4,5,2,1,0,0,7,3,221,245,18,18
Clay,7,468,246,222,233,212,5,2,2,2,1,0,0,0,5,6,227,201,19,21
Clay,8,596,289,307,277,291,0,1,5,6,2,3,0,0,5,6,267,271,22,36
Clay,9,584,293,291,283,267,4,4,2,7,1,8,0,0,3,5,256,267,37,24
Clay,10,615,294,321,278,286,5,1,2,3,0,20,0,0,9,11,272,296,22,25
Clay,11,699,352,347,340,334,1,1,3,10,2,0,0,0,6,2,339,332,13,15
Clay,12,914,451,463,438,441,3,5,4,8,1,1,0,0,5,8,432,437,19,26
Clay,13,885,446,439,420,431,8,1,8,4,0,0,1,0,9,3,437,431,9,8
Clay,14,760,373,387,357,377,4,1,6,3,1,1,0,0,5,5,361,372,12,15
Clay,15,615,308,307,298,294,2,0,3,7,0,1,0,0,5,5,301,296,7,11
Clay,16,432,204,228,196,223,2,0,3,1,0,0,0,0,3,4,198,219,6,9
Clay,17,290,145,145,141,137,0,0,0,1,0,2,0,0,4,5,141,140,4,5
Clay,18,288,122,166,117,161,0,0,3,2,0,1,0,0,2,2,118,164,4,2
Cochran,5,151,80,71,70,63,6,4,2,2,1,1,1,0,0,1,31,23,49,48
Cochran,6,196,107,89,90,85,6,0,6,3,1,1,0,0,4,0,48,26,59,63
Cochran,7,190,87,103,81,93,4,5,1,5,0,0,0,0,1,0,20,36,67,67
Cochran,8,163,93,70,88,64,5,4,0,1,0,0,0,0,0,1,36,26,57,44
Cochran,9,135,65,70,63,66,2,1,0,0,0,0,0,2,0,1,20,20,45,50
Cochran,10,161,80,81,72,71,3,3,2,5,1,1,1,0,1,1,27,37,53,44
Cochran,11,171,92,79,83,67,4,6,5,5,0,0,0,0,0,1,40,45,52,34
Cochran,12,197,99,98,89,87,4,7,4,2,1,1,0,0,1,1,51,62,48,36
Cochran,13,166,76,90,70,82,4,4,2,3,0,0,0,1,0,0,51,49,25,41
Cochran,14,130,58,72,52,63,2,3,3,4,0,0,0,0,1,2,30,41,28,31
Cochran,15,105,59,46,52,44,2,1,3,1,0,0,1,0,1,0,27,25,32,21
Cochran,16,83,39,44,35,41,2,2,0,1,0,0,0,0,2,0,25,22,14,22
Cochran,17,85,37,48,33,43,2,2,1,3,1,0,0,0,0,0,24,32,13,16
Cochran,18,52,22,30,20,25,1,4,1,1,0,0,0,0,0,0,16,26,6,4
Coke,5,151,73,78,64,71,0,1,5,2,0,0,0,0,4,4,46,54,27,24
Coke,6,178,97,81,85,74,5,0,5,3,0,0,0,0,2,4,66,62,31,19
Coke,7,170,96,74,88,71,0,0,5,1,2,2,0,0,1,0,65,57,31,17
Coke,8,169,75,94,73,88,2,2,0,2,0,0,0,0,0,2,49,70,26,24
Coke,9,146,75,71,68,68,3,0,2,2,0,1,0,0,2,0,58,58,17,13
Coke,10,157,69,88,65,87,1,0,2,0,0,0,0,0,1,1,50,65,19,23
Coke,11,208,98,110,95,105,0,0,3,4,0,0,0,0,0,1,73,85,25,25
Coke,12,262,136,126,130,123,0,1,4,2,0,0,1,0,1,0,112,99,24,27
Coke,13,217,112,105,106,102,1,0,4,3,0,0,0,0,1,0,98,91,14,14
Coke,14,268,132,136,127,132,3,2,1,1,0,0,0,0,1,1,116,122,16,14
Coke,15,217,100,117,94,109,1,0,1,4,0,0,0,0,4,4,92,106,8,11
Coke,16,188,94,94,93,89,0,0,1,4,0,0,0,0,0,1,87,85,7,9
Coke,17,137,72,65,70,64,0,0,1,1,0,0,0,0,1,0,63,61,9,4
Coke,18,104,42,62,41,60,0,0,1,1,0,0,0,0,0,1,38,61,4,1
Coleman,5,376,221,155,191,139,13,6,9,7,2,0,0,0,6,3,164,110,57,45
Coleman,6,392,186,206,167,184,9,7,6,6,1,4,0,0,3,5,147,159,39,47
Coleman,7,379,192,187,174,162,8,8,0,1,2,11,2,0,6,5,148,139,44,48
Coleman,8,419,211,208,198,191,9,5,3,3,0,7,0,0,1,2,153,168,58,40
Coleman,9,449,218,231,207,218,7,7,0,2,1,1,0,0,3,3,180,179,38,52
Coleman,10,471,233,238,216,226,10,6,2,4,1,0,0,0,4,2,188,194,45,44
